p_pdb,q_pdb,execution_time
1s0n_A,4rzr_A,0.0182669982
2rdi_A,3bq0_A,0.0520760007
2rdi_A,2v9w_A,0.12248015403747559
2rdi_A,4jv0_A,0.0398779996
2rdi_A,4rua_A,0.21301770210266113
2rdi_A,3khl_A,0.1401371955871582
2rdi_A,4ruc_A,0.18613147735595703
2rdi_A,5edw_A,0.040488001
2rdi_A,2bqr_A,0.24384784698486328
1s0o_A,2rdi_A,0.0394960009
2rdi_A,3khh_A,0.23770952224731445
2rdi_A,1s0n_A,0.13188838958740234
2rdi_A,1jxl_A,0.0409919992
2rdi_A,3rbd_A,0.0398570001
2rdi_A,4tqs_A,0.0376640037
2rdi_A,4jv1_A,0.15759563446044922
2rdi_A,3rb4_A,0.17026996612548828
2rdi_A,3rax_A,0.14199209213256836
2rdi_A,3pw7_A,0.0471949987
2rdi_A,6l84_A,0.2182939052581787
2rdi_A,3pw2_A,0.20616579055786133
1jxl_A,6vnp_A,0.0504589975
2rdi_A,2asl_A,0.22630023956298828
2rdi_A,3gil_A,0.21637892723083496
2rdi_A,6vnp_A,0.0396260023
2rdi_A,3pw4_A,0.18536949157714844
2rdi_A,3pw5_A,0.12974333763122559
2rdi_A,3pw0_A,0.0407819971
2rdi_A,6vgm_A,0.0466820002
2rdi_A,3pvx_A,0.0398869999
2rdi_A,7kle_A,0.18130803108215332
2rdi_A,3rb3_A,0.12170767784118652
2rdi_A,1s9f_A,0.1111299991607666
2rdi_A,3gij_A,0.23191332817077637
2rdi_A,4tqr_A,0.13712573051452637
2rdi_A,1s0m_A,0.0402080007
2rdi_A,3pr4_A,0.1981515884399414
2rdi_A,3gim_A,0.0400590003
2rdi_A,7klf_A,0.13159823417663574
2rdi_A,4qwc_A,0.10732579231262207
2rdi_A,3rbe_A,0.20532917976379395
2rdi_A,4qwb_A,0.1569972038269043
2rdi_A,4qwa_A,0.0398270003
2rdi_A,4qwd_A,0.0397679992
2rdi_A,4qw8_A,0.17404866218566895
2rdi_A,1ryr_A,0.0392269976
2rdi_A,4qw9_A,0.0401289985
2rdi_A,1s10_A,0.10738039016723633
2rdi_A,3v6k_A,0.0463650003
2rdi_A,6vkp_A,0.0403980017
2rdi_A,4fbt_A,0.0567330047
2rdi_A,4fbu_A,0.21316766738891602
2rdi_A,4gc7_A,0.0402519964
2rdi_A,4juz_A,0.0399550013
2rdi_A,3raq_A,0.18348097801208496
2rdi_A,4jv2_A,0.1337902545928955
1jx4_A,2rdi_A,0.037517
2rdi_A,3t5h_A,0.0394469984
2rdi_A,3v6j_A,0.0396499969
2rdi_A,4qwe_A,0.0392259993
2rdi_A,2asd_A,0.17132139205932617
2rdi_A,4g3i_A,0.1821155548095703
2rdi_A,6vg6_A,0.0402939953
1jxl_A,4fbu_A,0.038650997
1jxl_A,4g3i_A,0.2022390365600586
2rdi_A,4gc7_B,0.0466579981
2rdi_A,3v6h_A,0.0399570018
2rdi_A,2rdj_A,0.0393589959
2rdi_A,2ia6_A,0.27895212173461914
1jxl_A,4rzr_A,0.0179429986
1jx4_A,1jxl_A,0.21596932411193848
1jx4_A,1n48_A,0.17461800575256348
1jx4_A,1s0o_A,0.0569229983
2rdi_A,1s97_B,0.0399709977
1jx4_A,1s0n_A,0.0506049991
2rdi_A,1rys_A,0.11177539825439453
2rdi_A,2ago_A,0.1584162712097168
2rdi_A,3qz8_A,0.22935986518859863
2rdi_A,3pr5_B,0.0399830043
2rdi_A,1n56_A,0.0396339968
1jxl_A,5edw_A,0.1503748893737793
2rdi_A,3khr_A,0.0396570005
1t3w_B,1t3w_A,0.00662400015
1pzn_A,2bke_A,0.043274004
1ik9_A,1fu1_A,0.15817022323608398
3al2_A,3al3_A,0.1222686767578125
1zxm_A,1zxn_A,0.1547243595123291
1zxn_A,1zxm_B,0.19610047340393066
1d6m_A,1i7d_A,0.27412986755371094
6vvc_A,6vve_A,0.104580998
3dmk_A,3dmk_B,0.0296790004
2au0_A,4rzr_A,0.0437759981
2au0_A,2rdi_A,0.038498003
2atl_A,2rdi_A,0.16658973693847656
2au0_A,2atl_A,0.0415849984
2dri_,1urp_D,0.1086432933807373
1urp_A,1urp_B,0.0155669991
1drj_A,2gx6_A,0.021226
1ba2_A,2dri_A,0.0121780001
1urp_A,2dri_,0.11874246597290039
2dri_,1urp_C,0.1254420280456543
1urp_A,2dri_A,0.0114169996
2dri_,1ba2_B,0.07183337211608887
2dri_,1ba2_A,0.1832120418548584
1ba2_A,1urp_C,0.012449
2dri_,1urp_B,0.15199065208435059
1drj_A,1ba2_A,0.0124019999
1urp_A,1drj_A,0.0134859998
4hpz_A,4osh_A,0.1698894500732422
1kc1_A,1kc3_A,0.13160300254821777
7d3e_A,7d3f_A,0.4518754482269287
1s9i_A,1s9j_A,0.198591947555542
3fme_A,3enm_D,0.222459077835083
3fme_A,3enm_B,0.16184520721435547
3fme_A,3enm_C,0.15929007530212402
3fme_A,3enm_A,0.11640644073486328
3m9w_A,3ma0_A,0.1834859848022461
4gby_A,4ja4_A,0.053890001
2x2e_A,3zyc_A,0.0445389971
2x2e_D,2x2e_A,0.08175516128540039
3n42_F,1rer_B,0.0474500023
1rer_A,3n41_F,0.0460730046
3n42_F,1rer_A,0.0475160033
5hkx_A,3zni_A,0.20106053352355957
5c1z_A,5n2w_A,0.1444869041442871
1az3_A,1eoo_B,0.09061074256896973
1rve_A,4rve_A,0.0359550007
3cja_A,3cj1_A,0.0973049998
4br4_A,4br9_A,0.14995050430297852
3aap_A,4bra_A,0.0461330041
4cid_A,5mtv_A,0.139144003
2eia_A,1eia_A,0.0175339989
2eia_B,1eia_,0.09262990951538086
2eia_A,2eia_B,0.00787800178
2eia_B,1eia_A,0.0176950004
2eia_A,1eia_,0.09394526481628418
4c0s_A,1jny_A,0.18121671676635742
1jny_A,3agj_A,0.11708259582519531
1f60_A,3agj_A,0.11991214752197266
1ijf_A,4c0s_A,0.17292308807373047
1ijf_A,3wxm_A,0.22034120559692383
4c0s_A,3wxm_A,0.188920259475708
1jny_A,1f60_A,0.16519594192504883
1n0v_C,1n0u_A,0.2518179416656494
1n0u_A,1n0v_D,0.315671443939209
1ktv_A,2efg_A,0.284320592880249
2efg_A,1fnm_A,0.16881203651428223
1fnm_A,1elo_A,0.3049647808074951
1aip_C,1tfe_,0.10560894012451172
1tui_A,1exm_A,0.18673467636108398
1tui_A,2xqd_Z,0.1200571060180664
1aip_A,2xqd_Z,0.1134650707244873
1efc_A,2wrq_Z,0.0523699969
1efc_A,1exm_A,0.2953193187713623
1exm_A,2xqd_Z,0.12910056114196777
1tui_A,1aip_A,0.0487770028
1aip_A,1exm_A,0.0473770015
1dg1_G,1exm_A,0.0558760017
1tui_A,1ha3_A,0.0572529994
1eft_A,1tui_A,0.23084473609924316
1eft_A,1efc_A,0.13613605499267578
1tui_A,1ob5_A,0.0641580075
1tui_A,1eft_,0.14084839820861816
1efc_A,2bvn_A,0.051456999
1aip_A,1ha3_A,0.22545623779296875
1exm_A,2c78_A,0.18491649627685547
1exm_A,1ob2_A,0.1479964256286621
1aip_A,2c77_A,0.2507638931274414
1efc_A,1ob2_A,0.0487489998
1exm_A,2c77_A,0.19542336463928223
1b23_P,1tui_A,0.18842792510986328
1exm_A,1ha3_A,0.1841592788696289
1eft_A,1ob5_A,0.24953961372375488
1aip_A,2c78_A,0.1655111312866211
1exm_A,2wrq_Z,0.1039574146270752
4h9g_A,2c78_A,0.16586685180664062
1d2e_D,1exm_A,0.0514150001
2wrq_Z,2c78_A,0.047265999
2wrq_Z,2c77_A,0.0540040024
1isz_A,1isz_B,0.0755230039
2dcy_E,2qz3_A,0.14286112785339355
2dcy_A,2qz3_B,0.1237025260925293
2dcy_A,2qz3_A,0.08764433860778809
2dcy_E,2qz3_B,0.11122679710388184
2dcy_D,2b46_X,0.11687779426574707
2dcy_B,2qz3_B,0.18056082725524902
2b46_X,2b45_X,0.0173929986
2dcy_B,2qz3_A,0.18476390838623047
1xyo_A,1ref_B,0.0178830009
4nuy_A,4nuz_A,0.1801459789276123
2baa_A,2dkv_A,0.12816572189331055
2xdt_A,3qnf_A,0.121451996
3mdj_A,2yd0_A,0.36659812927246094
6q4r_A,6mgq_A,0.2893538475036621
5er2_E,4ape_,0.1313924789428711
4ape_,1gvu_A,0.08303046226501465
4ape_A,5er2_E,0.0318429992
4ape_,4er2_E,0.12071752548217773
4ape_A,4er2_E,0.0250770003
4ape_,1epp_E,0.13094019889831543
4enl_A,1one_A,0.0446510017
3enl_A,1ebg_A,0.0470470004
1e9i_A,2fym_A,0.0851629972
3h8a_A,1e9i_D,0.0444230027
1one_A,1ebh_B,0.0311949998
3rg2_B,3rg2_G,0.3175177574157715
2chu_A,3zkw_A,0.20364904403686523
1oan_A,1oke_A,0.13080883026123047
4tvp_G,2b4c_G,0.20261478424072266
2x10_A,2x11_A,0.19219064712524414
4hjo_A,3gop_A,0.21343564987182617
2jiv_B,3gop_A,0.18707680702209473
1yy9_A,1mox_A,0.0798560083
1m17_A,3pp0_A,0.0940408706665039
2gs2_A,2gs6_A,0.20160484313964844
1yy9_A,1nql_A,0.3234212398529053
1yy9_A,2ahx_A,0.33162975311279297
1yy9_A,1m6b_A,0.23605847358703613
1nql_A,1m6b_A,0.2676572799682617
1m17_A,4i1z_A,0.11118841171264648
1yy9_A,1ivo_A,0.0367620029
4i1z_A,4wrg_A,0.19468235969543457
1ivo_B,1mox_B,0.20833086967468262
1ivo_A,1mox_A,0.25540947914123535
1yy9_A,3njp_A,0.114982992
2itz_A,5uga_A,0.1373276710510254
4i1z_A,4r3r_A,0.14701199531555176
1nql_A,1ivo_A,0.2352461814880371
1nql_A,2ahx_A,0.2197563648223877
1m6b_A,2ahx_A,0.22178316116333008
3ltf_A,3ltg_A,0.0654760003
1nql_A,3njp_A,0.252535343170166
1ff5_B,2o72_A,0.16428923606872559
4bkj_A,3zos_A,0.2442793846130371
1aoj_A,1i0c_A,0.00263699982
1eer_B,1ern_A,0.1570119857788086
1eer_B,1ebp_B,0.0164609998
1eer_B,1cn4_A,0.1279308795928955
1eer_B,1eer_C,0.0119779985
7ppz_B,6xki_A,0.22535324096679688
2zu6_A,2vsx_A,0.0470069982
3uwx_A,3pih_A,0.14467620849609375
2r6f_A,3pih_A,0.21124625205993652
2r6f_A,3ux8_A,0.20413637161254883
2vf7_A,3pih_A,0.17807960510253906
3gpl_A,3gp8_A,0.1891319751739502
1u6z_B,2flo_D,0.22684550285339355
1t6c_A,1t6d_B,0.12501072883605957
3gb8_A,3gjx_A,0.1625511646270752
3icq_T,3ibv_A,0.42615318298339844
5fbk_A,5k5t_A,0.2766997814178467
5k5s_A,5k5t_A,0.17045927047729492
4mlc_A,4q6b_A,0.17464447021484375
6g7n_A,6g7q_A,0.0217039958
1o9z_A,1m15_A,0.13655400276184082
1sky_E,1bmf_F,0.1756289005279541
1rz8_A,1g9m_L,0.00952899829
1q0x_H,1q0y_H,0.0172039997
1nbv_H,1cbv_H,0.00950799882
1ad0_A,1hez_C,0.0894937515258789
1ad0_A,1dee_A,0.10306859016418457
1ad0_B,1rmf_H,0.09013867378234863
1ad0_A,1rmf_L,0.1653120517730713
1baf_L,1gpo_L,0.15178823471069336
1baf_L,1keg_L,0.09652090072631836
1baf_L,1ad9_L,0.16411089897155762
1baf_L,1acy_L,0.14358997344970703
1baf_L,1cz8_L,0.10982346534729004
6dkj_B,6gfe_M,0.0770103931427002
4rea_B,4reb_A,0.120341003
1b56_A,4azm_A,0.0949697494506836
1b56_A,4azr_A,0.09967231750488281
4azr_B,1b56_A,0.09426569938659668
1e2x_A,1h9g_A,0.12010645866394043
1hw1_B,1h9g_A,0.0148520004
1h9t_A,1h9g_A,0.0242759977
5ncc_A,5ncc_E,0.053770002
5ncc_A,5ncc_B,0.0895639956
3hhd_A,3hhd_C,0.38730287551879883
3hhd_A,3hhd_D,0.1537797451019287
1wdk_B,1wdl_B,0.22768211364746094
1wdl_A,1wdl_B,0.0649809986
1wdk_A,1wdl_A,0.355696439743042
2e31_A,2e32_A,0.14012551307678223
1fnd_,1fnb_,0.09590315818786621
3ab1_A,3ab1_B,0.0143999979
3lzw_A,3ab1_A,0.0449220017
3lhs_A,3li2_A,0.13651227951049805
4fil_A,4fkm_A,0.0903620719909668
1r1n_A,1d9y_A,0.0158290006
1mzb_A,2w57_A,0.12434506416320801
3r5s_A,3r5t_A,0.17212677001953125
3tlk_A,2m6l_A,0.0850830078
3tlk_A,2m6k_A,0.21304011344909668
2o5p_B,2iah_A,0.220398992
1ak1_A,1c1h_A,0.11557316780090332
1ffh_A,1ng1_A,0.15861845016479492
1ffh_,1ng1_,0.12152528762817383
1r19_D,1r17_A,0.1496727466583252
1nun_A,1pjm_B,0.0990149974822998
2pvf_A,7vjl_B,0.0259860009
1e0o_D,1djs_A,0.0164360013
2pvf_A,8e1x_B,0.11762189865112305
4k33_A,6pnx_B,0.14797520637512207
4k33_A,6yi8_A,0.14850163459777832
4k33_A,4qqj_A,0.0344199985
2cg6_A,2cg7_A,0.00391199999
1pxy_A,1pxy_B,0.0722759962
3usy_A,3usw_A,0.12121415138244629
3usw_A,3usy_B,0.0199999996
3hjl_A,4fhr_B,0.0164779983
1qjd_A,1qo8_A,0.17482471466064453
1qo8_A,1qo8_D,0.131417006
1d4c_A,1qo8_A,0.19795942306518555
1d4c_B,1d4c_C,0.25936007499694824
1d4c_A,1d4e_A,0.15997028350830078
1d4e_A,1qo8_A,0.22355198860168457
1d4c_A,1d4c_B,0.23589754104614258
2fok_A,1fok_A,0.28266215324401855
1jbv_A,1jbw_A,0.10073113441467285
4iol_A,4iok_A,0.0579509996
4iol_A,4iok_A,0.0581620038
4phu_A,5kw2_A,0.0590169989
1eyi_A,1eyj_A,0.1431286334991455
1lbv_A,1lbx_A,0.07690000534057617
3o74_A,3o75_A,0.11902332305908203
3p4p_A,6c12_A,0.24503350257873535
3p4p_A,6b58_A,0.24414539337158203
5ea3_F,5ea5_F,0.1928844451904297
3pds_A,3ny8_A,0.0772819966
3p0g_A,2rh1_A,0.0418290012
3pds_A,3p0g_A,0.0354750007
3c4m_A,3c4m_B,0.2176051139831543
6ks6_G,5gw5_G,0.18464994430541992
4ueo_A,4uej_A,0.0363449976
1gcg_A,3gbp_A,0.1705620288848877
1gcg_A,1gca_A,0.0554160029
1gcg_A,3ga5_A,0.1414937973022461
6hup_A,6hug_A,0.0506459959
6hup_B,6hug_B,0.031702999
6hup_C,6hug_C,0.0267269984
4mqe_A,4ms3_A,0.214646577835083
4mqe_A,4ms4_A,0.19034433364868164
4mqe_A,4mr9_A,0.0741740018
4mqe_A,4mqf_A,0.0568079948
4mqe_A,4mr7_A,0.0552490018
4mqe_B,4ms3_B,0.16941356658935547
1hk0_X,1h4a_X,0.12045788764953613
4gr7_X,1hk0_X,0.0106729995
1gdt_A,2rsl_A,0.00983999856
1n7g_A,1n7g_D,0.1300511360168457
4nc9_A,2gej_A,0.10928750038146973
2gej_A,4nc9_C,0.0349930041
4nc9_A,2gek_A,0.0586859994
2gej_A,4nc9_B,0.2077927589416504
2d3e_C,2d3e_D,0.00587400049
5yvv_B,2whx_A,0.16451740264892578
6kr2_A,6kr3_A,0.35486388206481934
1wmw_C,1wmw_D,0.13246631622314453
1agq_A,1agq_C,0.2394392490386963
3klk_A,3ttq_A,0.16282296180725098
3klk_A,4amc_A,0.516331672668457
1q18_A,1sz2_A,0.17498779296875
1v4t_A,3idh_A,0.28459644317626953
1v4t_A,1v4s_A,0.15787243843078613
1knq_A,1ko5_A,0.0122749992
1knq_A,1kof_A,0.0139360018
1knq_A,1ko8_A,0.0131200012
1dea_A,1fsf_A,0.0191049986
1dea_A,1cd5_A,0.0201629996
1hot_A,1cd5_A,0.0201200005
1dea_A,1fs6_A,0.0212070011
1jt9_A,1dea_A,0.1682577133178711
1frz_A,1fs6_A,0.016003998
1jt9_A,1hot_A,0.10546064376831055
1fqo_A,1fs6_A,0.0172990002
1ne7_A,1jt9_A,0.12445974349975586
2bpl_A,2j6h_B,0.0397290029
2bpl_C,2j6h_B,0.0346719958
2bpl_B,2j6h_B,0.0452360027
2bpl_A,2j6h_A,0.0325189978
4amv_A,2j6h_A,0.0322920009
1e7y_A,1h9a_A,0.101243995
1h9a_A,1h94_A,0.0784350038
1dpg_A,1h94_A,0.0968890041
2j5t_B,2j5v_A,0.0332630016
1euz_B,1euz_C,0.0441580005
1euz_D,1euz_E,0.075815998
1hrd_B,1hrd_C,0.0442579985
1euz_A,1euz_B,0.0433000028
1euz_E,1euz_F,0.1848740577697754
1hrd_A,1hrd_C,0.0811849982
5xvi_A,5xvi_D,0.19559049606323242
1k89_,1hrd_A,0.07515692710876465
1hwy_A,1l1f_A,0.2229158878326416
1bvu_E,1bvu_D,0.0634469986
1hrd_A,1hrd_B,0.0422020033
1hrd_A,1bgv_A,0.0214209966
5xvv_A,5xvv_D,0.019501999
1l1f_A,1hwx_A,0.1694185733795166
3mw9_A,1nqt_A,0.16550087928771973
2yfh_A,2yfh_F,0.1976621150970459
1y20_A,1pbq_A,0.0282379985
1y1z_A,1pbq_A,0.23212218284606934
1y1m_A,1pbq_A,0.31432127952575684
2ohg_A,2ohv_A,0.16179323196411133
1b73_A,2ohg_A,0.17038393020629883
4u2r_A,4u2r_B,0.10685420036315918
4u2r_A,4u2r_D,0.0141180009
4n07_C,1fto_A,0.09573912620544434
1n0t_A,1syh_A,0.09439754486083984
4u2r_A,1fto_B,0.1960904598236084
3b6w_D,1fto_A,0.1709609031677246
1mqh_A,1mqg_A,0.15857744216918945
4u2r_C,4u2r_D,0.18308234214782715
3b6w_B,1fto_A,0.17926907539367676
4u2r_B,4u2r_D,0.10694503784179688
3bki_P,1fto_A,0.017996002
4u2r_B,4u2r_C,0.15254783630371094
4u2r_A,4u2r_C,0.15007710456848145
3r7x_A,1ftj_A,0.13764286041259766
2p2a_A,1fto_A,0.11117148399353027
3t96_B,1fto_A,0.10442018508911133
4u2q_A,4u2p_A,0.26148295402526855
4u2r_A,3o6g_A,0.14674043655395508
1my3_B,1fto_A,0.1858828067779541
3bki_C,1ftj_A,0.15781378746032715
3kgc_A,1ftj_A,0.12456870079040527
4u2r_A,2uxa_A,0.09382152557373047
1mqj_A,1ftj_A,0.23394227027893066
4n07_B,1fto_A,0.15350556373596191
4n07_A,1fto_A,0.18516039848327637
1n0t_A,1mqj_A,0.22120928764343262
4u2r_B,1fto_A,0.16881966590881348
3b6w_A,1fto_A,0.16132760047912598
3bki_C,1fto_A,0.0190260019
3bki_D,1fto_A,0.0141970012
2p2a_B,1fto_A,0.10165929794311523
4u2r_A,2uxa_C,0.18993663787841797
4u2r_A,1ftj_A,0.15645909309387207
3il1_B,1ftj_A,0.18637681007385254
4u2r_B,3o6g_A,0.0188379996
4u2r_A,1fto_A,0.12916111946105957
1n0t_A,1ftj_B,0.18042516708374023
3b6w_C,1fto_A,0.13489937782287598
5zg2_A,1ftj_A,0.0220260024
1n0t_A,1wvj_A,0.18271541595458984
4u2r_A,4n07_B,0.14170479774475098
2cmo_A,1n0t_C,0.0160239991
2cmo_A,1n0t_D,0.0148760006
1p1q_B,1fto_A,0.15535974502563477
3tdj_A,1fto_A,0.17065715789794922
3dp6_A,1fto_A,0.14370512962341309
2cmo_A,1n0t_B,0.0228129998
3o6g_A,1fto_A,0.18660473823547363
2cmo_A,1n0t_A,0.0145100001
1mqj_A,1mqg_A,0.16915082931518555
3b6t_A,1fto_A,0.14299368858337402
5zg2_B,1ftj_B,0.1289517879486084
5zg2_A,1ftj_B,0.1153557300567627
3kgc_A,2cmo_A,0.0119089987
3bki_D,1ftj_A,0.15228581428527832
3bki_B,1ftj_A,0.10532999038696289
1n0t_A,1mqh_A,0.17017006874084473
3bki_P,1ftj_A,0.15611481666564941
4u2r_A,5elv_A,0.16024494171142578
4u2r_A,1mqi_A,0.0119809993
6fqk_A,1ftj_B,0.19264554977416992
5oew_A,4u2p_A,0.22502923011779785
6fqk_B,1ftj_B,0.154127836227417
3tza_A,4u2p_A,0.0404120013
3tza_A,5oew_A,0.14297962188720703
3tza_A,1ftj_B,0.16176867485046387
3tza_A,1vso_A,0.0256820004
3dln_A,3rt6_B,0.12930774688720703
3m3k_A,1fto_A,0.1061697006225586
4f1y_A,1ftj_B,0.10020756721496582
4f1y_C,1ftj_B,0.13632631301879883
4f39_A,1fto_A,0.17584538459777832
3dln_A,3dp4_A,0.0224799979
3dln_A,3rt8_A,0.0265579987
3dln_A,4f1y_A,0.0137089975
3dln_A,1fto_A,0.14928698539733887
3en3_A,1fto_A,0.013987001
3en3_A,3epe_A,0.0137820002
3fas_A,3kfm_A,0.15670514106750488
3fas_A,3fat_A,0.16559910774230957
3en3_A,3fas_A,0.11288619041442871
2v3t_A,5cc2_A,0.08503961563110352
2v3t_A,2v3u_A,0.13329291343688965
7z2r_A,2v3u_A,0.1736595630645752
5cc2_A,2v3u_A,0.12705326080322266
3s2v_B,4bdl_A,0.17546486854553223
2f36_C,4qf9_C,0.0178569984
3s2v_B,4bdl_B,0.1934666633605957
3s2v_B,4bdm_B,0.11894488334655762
3s2v_B,1s50_A,0.13710522651672363
3s2v_B,1s7y_B,0.16298294067382812
3s2v_B,4h8i_A,0.16278457641601562
3s2v_B,1tt1_B,0.1112053394317627
3s2v_B,2xxt_A,0.147261381149292
3s2v_B,4bdm_D,0.12659168243408203
3s2v_B,4bdn_C,0.16793370246887207
2f36_A,3t9v_B,0.10070228576660156
2f36_A,3t9v_A,0.1758885383605957
2f36_A,4l17_E,0.10602426528930664
2znu_A,3fv2_A,0.0170159973
2f36_A,1lb9_B,0.1802685260772705
1s7y_B,1fto_A,0.15377330780029297
2f36_A,1lb9_A,0.21918821334838867
3s2v_B,4bdo_A,0.0262080003
2f36_A,4l17_G,0.18478798866271973
3s2v_B,3gba_C,0.14546680450439453
3s2v_B,4bdo_C,0.16728782653808594
1tt1_B,1fto_A,0.1935253143310547
3s2v_B,4bdo_D,0.17556500434875488
3s2v_B,1sd3_A,0.12591981887817383
3s2v_B,4bdr_A,0.16146469116210938
3s2v_B,1sd3_B,0.23053336143493652
2f36_A,1ftl_B,0.17131400108337402
3s2v_B,4bdr_B,0.1544804573059082
2f36_A,4l17_C,0.18849778175354004
2f36_A,4l17_A,0.19916152954101562
2f36_A,4li7_A,0.1486048698425293
2f36_A,6fqh_A,0.2231738567352295
2f36_A,6fqh_B,0.23310232162475586
2f36_A,3b7d_H,0.10134530067443848
2f36_A,3b7d_G,0.15626144409179688
2f36_A,3b7d_F,0.21110749244689941
2f36_D,1fto_A,0.15582776069641113
3s2v_B,1txf_A,0.13981962203979492
2f36_A,3b7d_E,0.17271900177001953
2f36_A,3b7d_D,0.15201115608215332
2f36_A,3b7d_C,0.23407435417175293
2f36_C,1fto_A,0.13628625869750977
2f36_A,3b7d_B,0.16527867317199707
2f36_B,1fto_A,0.1685774326324463
2f36_A,1fto_A,0.14594244956970215
2f36_A,6fqj_G,0.20392799377441406
2f36_A,6fqj_H,0.19313764572143555
2f36_A,6fqj_F,0.24097681045532227
1ycj_B,1fto_A,0.22462153434753418
2f36_A,6fqj_E,0.20015430450439453
2f36_A,6fqj_D,0.1775832176208496
2f36_A,6fqj_C,0.24007582664489746
2f36_A,6fqj_A,0.18528366088867188
2f36_A,6fqj_B,0.17308974266052246
2f36_A,3kgc_B,0.21441650390625
2f36_A,3b7d_A,0.3464500904083252
4qf9_A,4e0x_A,0.17447185516357422
3s2v_B,4bdn_B,0.1995561122894287
3s2v_B,4bdq_B,0.14113068580627441
3s2v_B,3qxm_A,0.14316916465759277
3s2v_B,1ycj_A,0.0124570001
3s2v_B,2znt_A,0.18022894859313965
3s2v_B,3gba_D,0.0233879983
2f36_A,2f35_B,0.0267239977
2f36_A,2f34_B,0.0264700018
2xxr_B,1fto_A,0.10155820846557617
3s2v_B,2pbw_B,0.10837173461914062
3s2v_B,3u94_C,0.1895444393157959
3s2v_B,2pbw_A,0.17784976959228516
2f36_A,2cmo_A,0.20778298377990723
3s2v_B,2wky_A,0.11332178115844727
3s2v_B,3fv1_B,0.0304160006
3s2v_B,1ycj_B,0.0311689992
3s2v_B,2f36_B,0.1271357536315918
3s2v_B,2f36_C,0.1448202133178711
3s2v_B,2f36_D,0.1140296459197998
3kgc_B,1ftj_A,0.0158470012
6fqh_A,1ftj_A,0.0197119974
1tt1_B,1yae_A,0.026833998
3s2v_B,2zns_A,0.0265129991
3s2v_B,3fuz_A,0.0297949985
3s2v_B,3fuz_B,0.0254859999
2f36_A,6jfz_C,0.18938469886779785
3s2v_B,2qs3_A,0.11407923698425293
3s2v_B,2qs3_B,0.19009923934936523
3s2v_B,2qs2_A,0.1100621223449707
3s2v_B,2qs2_B,0.13098716735839844
2f36_A,6jfz_D,0.1833508014678955
3s2v_B,3c36_A,0.28453707695007324
3s2v_B,3c36_B,0.17651629447937012
3s2v_B,3c35_A,0.23616552352905273
3s2v_B,3c35_B,0.13970565795898438
2xxt_B,1fto_A,0.12358570098876953
3s2v_B,3c31_A,0.1541917324066162
3s2v_B,2xxv_A,0.14744806289672852
3s2v_B,2xxv_B,0.17411541938781738
3s2v_B,5mfq_B,0.19663691520690918
3s2v_B,5mfq_A,0.20336508750915527
2qs4_D,2f36_A,0.14280343055725098
2qs4_C,2f36_A,0.18309974670410156
2qs4_B,2f36_A,0.1365973949432373
1vso_A,3b6q_A,0.0256060008
3s2v_B,4qf9_B,0.09605121612548828
3t9v_A,1ftj_A,0.0199659988
6jfz_A,6jfy_A,0.149921
3s2v_B,3gba_B,0.0133830011
6jfz_B,6jfy_A,0.203404993
2f36_A,2xxv_A,0.14758729934692383
2f36_A,5kuh_B,0.025210999
2f36_A,5mfq_A,0.17623353004455566
4mf3_A,3fvo_A,0.14386510848999023
3s2v_B,3fvo_B,0.14808082580566406
2f36_A,2f35_A,0.0260859989
2f36_A,5nf5_A,0.08311963081359863
2f36_A,3olz_A,0.20034122467041016
2f36_A,5kuh_A,0.0253819972
2f36_A,5mfv_A,0.1520843505859375
2f36_A,3c33_A,0.14557218551635742
2f36_A,2znt_A,0.13885211944580078
2f36_A,2xxy_A,0.1289503574371338
2f36_A,3c32_A,0.20441269874572754
2f36_A,4dld_A,0.12436270713806152
2f36_A,4dld_B,0.15799260139465332
2f36_A,4mf3_B,0.0280230008
2f36_A,4mf3_A,0.10429739952087402
2f36_A,2pbw_B,0.18555665016174316
4e0x_A,3gba_D,0.15677452087402344
2f36_A,2pbw_A,0.10578799247741699
2f36_A,2f34_A,0.24770689010620117
2f36_A,4yma_A,0.13640594482421875
4e0x_A,3gba_C,0.1281871795654297
4e0x_A,3gba_B,0.10776066780090332
2f36_A,3c31_B,0.12784528732299805
2f36_A,5mfw_A,0.14580202102661133
2f36_A,3c32_B,0.15364551544189453
2f36_A,3qlv_A,0.0577079989
4e0x_A,3gba_A,0.1329817771911621
4e0x_A,2qs4_B,0.013363
3s2v_B,3fvo_A,0.0297799967
4e0x_A,2qs3_B,0.0113079995
4e0x_A,2qs3_A,0.0112359989
3s2v_B,4dld_A,0.14266562461853027
4e0x_A,2qs2_A,0.0110159982
4e0x_A,2qs1_B,0.0129769985
4e0x_A,2qs1_A,0.0129829999
4e0x_A,2pbw_B,0.18159031867980957
3s2v_B,3fvn_B,0.0254449993
3s2v_B,3fvn_A,0.0299079977
3s2v_B,3fvk_B,0.0291840024
3s2v_B,4bdn_A,0.16182446479797363
3s2v_B,2ojt_B,0.14911818504333496
3s2v_B,3fvg_A,0.17946386337280273
4e0x_A,2pbw_A,0.0245140009
4e0x_A,2f35_A,0.0112030003
4e0x_A,2f35_B,0.011144001
3s2v_B,3fvg_B,0.20202326774597168
4e0x_A,1vso_A,0.11554622650146484
