p_pdb,q_pdb,execution_time
1ny6_A,1ny6_N,0.603073
1ny5_A,1ny6_F,0.996375
1ny5_A,1ny6_N,0.976036
1ny5_A,1ny6_H,0.984957
1ny5_A,1ny5_B,1.520513
1ny5_A,1ny6_J,0.96095
1ny5_A,1ny6_D,0.971899
1ny5_A,1ny6_C,0.985898
1ny5_A,1ny6_I,0.982024
1ny6_A,1ny6_L,0.616836
1ny5_A,1ny6_K,1.017505
1ny5_B,1ny6_E,0.993826
1ny5_B,4l4u_A,1.561329
1ny5_A,4l4u_A,1.553923
1ny5_A,1ny6_B,0.963047
1ny6_A,1ny5_A,0.973419
5gpc_A,5gpc_B,1.06735
1zkg_B,1z77_A,1.22932
1zkg_A,1zkg_B,1.179771
1zkg_A,1z77_A,1.202686
2ivm_A,2vbw_A,0.165241
5o8z_A,5o8y_A,0.322831
1npp_A,1npr_A,0.44626
1npp_B,1npr_A,0.445058
1m1g_A,1m1g_B,0.414106
1vkx_A,1ram_B,0.724003
1ais_B,1d3u_B,0.850704
1qna_A,1qnb_A,0.210029
3ice_C,1pv4_F,1.279204
3ice_A,1pv4_E,1.203486
1tag_A,1tnd_A,1.324031
1tnd_A,1tag_,
3hlf_A,3hlc_A,1.248827
3hlg_A,3hlc_A,1.258023
1suv_A,2nsu_B,3.483832
1suv_A,1cx8_B,3.485668
1suv_A,1suv_B,3.548025
1he8_B,1xcm_A,0.268667
3j5p_D,3j5q_G,5.430983
1r7r_A,1ypw_A,
3a11_A,3vm6_A,1.124565
3a9c_A,3vm6_A,1.129159
1g7r_A,1g7t_A,2.335945
1g7s_A,1g7t_A,2.620614
1j1j_A,4jhf_F,
1j1j_A,4jhf_H,
1qbk_B,2ot8_A,23.736775
2h4m_B,2ot8_A,25.179942
2h4m_B,2ot8_B,25.19735
2h4m_A,2ot8_B,25.760157
2h4m_A,2h4m_B,25.421652
2ot8_B,1qbk_B,23.398475
2p1m_B,2p1q_B,5.796719
5cn3_A,3tct_A,0.102198
4ng7_A,4x04_A,0.70593
2hzk_A,2hzl_A,1.131127
4tvu_A,3zo9_A,2.574918
4tvu_A,3zoa_A,2.601815
4wf7_A,4lxf_A,2.602475
4tvu_A,3zo9_B,2.641465
4tvu_A,4lxf_A,2.597584
4tvu_A,4tvu_C,2.417638
4tvu_A,3zoa_B,2.664404
1cvl_A,2lip_A,0.772767
1yyq_A,1yyq_B,3.37626
1tpd_A,5tim_B,0.60118
1tpe_,1iih_B,
1tim_B,1ssg_A,0.535445
2j24_B,1trd_A,0.611461
1uaj_A,1ual_A,0.40821
3h38_A,3h37_A,2.863516
1c1g_A,1c1g_B,2.529609
1c1g_C,1c1g_B,2.518001
1avs_A,1top_A,0.175835
1j1e_A,1j1e_D,0.296238
2tn4_,4tnc_,
4tnc_A,2tn4_A,0.376541
1mi7_R,1p6z_R,
1wrp_R,3wrp_,
3wrp_A,2oz9_R,0.233078
3wrp_A,1tro_A,0.232933
1typ_B,2tpr_B,1.522228
1tlf_A,1efa_A,0.780481
1tlf_A,1lbi_A,0.69656
5tia_B,6pyz_B,2.655769
6ud5_A,4pw8_A,2.546915
2oqx_A,2c44_C,2.134607
2tys_B,1qoq_B,1.245943
1bks_B,1qoq_B,1.199943
1bks_B,1qop_B,1.210571
1xcf_A,1wq5_A,0.552923
6am7_A,6am9_A,1.091684
5e0k_F,5dw3_B,1.122173
1wdw_B,6am9_C,1.135675
1wdw_F,6am8_C,1.151463
1wdw_B,6am7_A,1.129771
6am8_B,1wdw_B,1.148452
5e0k_B,5vm5_D,1.108865
6am8_C,5e0k_B,1.114922
5dw0_A,5vm5_D,1.146164
5e0k_B,6amc_A,1.106918
1wdw_B,6amc_C,1.14776
1wdw_B,6am9_A,1.13487
1mau_A,1maw_B,1.560657
1mau_A,1i6m_A,1.526739
1d2r_A,1mau_A,1.598276
1i6k_A,1m83_A,1.516039
1maw_A,1mau_A,1.544849
1i6k_A,1mau_A,1.493915
1m83_A,1maw_B,1.582684
2azx_A,1r6t_B,1.253017
1i6k_A,1maw_A,1.590308
1uf9_A,1uf9_B,0.422775
1sa0_D,1tub_B,1.903894
1ncf_A,1ncf_B,0.203396
2gsz_B,2gsz_C,0.675951
2eww_A,2gsz_F,0.70123
2eww_A,2gsz_D,0.704495
2eww_A,2gsz_C,0.690965
2gsz_A,2gsz_F,0.728522
2eww_A,2gsz_E,0.69398
2gsz_A,2gsz_E,0.689838
2eww_A,2gsz_B,0.685779
2eww_A,2gsz_A,0.691005
2gsz_A,2gsz_C,0.705644
2gsz_A,2gsz_D,0.712981
2gsz_A,2gsz_B,0.711584
4a2l_B,4a2m_B,5.850674
4a2l_A,4a2m_A,5.576587
1z59_A,1z5a_A,1.480227
1ni0_B,1h56_A,0.15366
2oap_2,2oaq_2,1.593247
2oap_1,2oap_2,1.505678
2oap_1,2oaq_1,1.434577
2oap_1,2oaq_2,1.527523
4ksr_A,4ksr_C,1.339182
5zfr_A,5zfr_B,0.998791
2ez2_A,2ez1_A,2.088266
2ez2_A,2ez2_B,2.063612
3gen_A,3k54_A,0.472237
2l2p_A,2lp5_A,0.038154
2c0o_A,2dq7_X,0.835716
2src_A,2oiq_A,0.881641
2src_A,1qcf_A,1.557855
1xbb_A,1xbc_A,0.546837
3ps5_A,2b3o_A,1.961683
1u7d_B,2ag6_A,0.759167
1u7d_B,1zh0_A,0.75653
1h3e_A,1h3f_B,1.788921
1n3l_A,1q11_A,1.221837
1h3f_A,1h3e_A,1.764756
1n3l_A,2dlc_X,1.248688
1bcc_E,3bcc_E,0.216601
1bcc_E,2bcc_E,0.202744
1bcc_C,3bcc_C,3.3146
8asj_E,8asi_E,0.196935
2wx1_A,2vbc_A,0.22908
2g45_B,2d3g_B,0.039377
4ii3_A,4ii2_A,7.3963
3cmm_C,3cmm_A,7.427384
1nb8_A,1nb8_B,0.630917
1z2u_A,1x23_C,0.138886
1ycr_A,1t4e_A,0.052049
1rv1_A,1ycr_A,0.066426
1tff_A,2ff3_B,0.813343
4ggm_X,4j6e_A,0.538238
1ek6_B,4wok_A,0.933478
1ek6_A,4wok_A,0.929449
1ek6_B,1lrk_A,0.96322
1ek6_A,4twr_A,0.906795
1ek6_B,4twr_A,0.936681
1ek6_B,1lrl_A,0.995298
1ek6_B,3enk_B,0.959876
1xel_A,1ek5_A,0.990758
2udp_B,1ek5_A,1.023538
2udp_A,1lrk_A,0.970967
2udp_A,1ek5_A,0.992176
1ek6_B,1i3l_A,0.97691
1ek6_B,1i3n_B,0.955302
1ek6_B,1i3n_A,0.956792
1hzj_A,1ek5_A,0.978933
1hzj_B,1ek5_A,0.974444
1hzj_B,1i3k_B,0.945293
1hzj_B,1i3k_A,0.956002
1ek5_A,1i3k_A,0.991223
1ek5_A,1i3k_B,1.000343
1hzj_B,1i3n_B,0.969807
1hzj_B,1i3n_A,0.986322
1ek5_A,1i3n_A,0.974585
1ek5_A,1i3n_B,0.993642
1hzj_A,1hzj_B,0.986088
1ek5_A,1i3l_A,0.965667
1ek6_B,1i3l_B,0.938155
1ek6_B,1i3k_A,0.970695
1ek6_A,1hzj_B,0.970329
1ek6_A,1ek6_B,0.931346
1ek6_B,1i3k_B,0.954225
1ek6_B,1i3m_A,0.967975
1ek6_B,1hzj_A,0.932805
1ek6_B,1hzj_B,0.934374
1ek5_A,1ek6_B,0.994405
1ek5_A,1ek6_A,0.988691
1xel_A,5gy7_A,0.953276
2gna_A,2gn4_B,0.818586
1i3l_B,1ek5_A,1.005939
1i3m_A,1hzj_B,0.978211
3enk_A,1ek5_A,0.958193
1i3m_A,1ek5_A,1.009836
3enk_B,1ek5_A,0.937613
2o3j_A,2o3j_B,2.18316
3itk_F,3itk_A,2.206582
2q3e_A,2q3e_E,2.165843
2q3e_B,2qg4_A,2.17018
2qg4_F,2qg4_G,2.137057
2q3e_A,3khu_A,2.177323
2q3e_A,3tf5_A,2.113813
3itk_A,3itk_E,2.176218
2q3e_A,4qej_A,
2q3e_A,3itk_A,2.132092
2q3e_A,2o3j_A,2.159774
2q3e_A,2qg4_A,2.124277
5ze7_B,5zes_A,1.07903
2b69_A,4gll_A,0.77005
1naw_A,1naw_B,1.647674
1naw_B,1uae_,
4neq_A,4nes_A,1.159529
3beo_A,1f6d_A,1.406145
3beo_A,1o6c_A,1.159282
1vgv_B,1vgv_D,1.277594
3beo_A,1vgv_A,1.388399
1ejd_A,1uae_A,1.636787
1ejd_A,1a2n_,
1ejd_A,1q3g_A,1.626248
1ejd_A,1uae_,
1ejd_B,1uae_,
1ejd_B,1q3g_A,1.597327
1ejd_B,1ejd_A,1.565791
1nlm_A,1f0k_B,1.18856
1f0k_A,3s2u_A,0.939572
1fwy_B,1fxj_A,1.035341
1fwy_A,1fwy_B,1.074891
1fwy_B,1fxj_B,1.036355
1p3d_A,1gqq_B,1.481434
1gqq_A,1p3d_A,1.410075
1p3d_A,2f00_A,1.509058
2x5o_A,1e0d_A,1.639397
4uag_A,1e0d_A,1.592444
1eeh_A,4uag_A,1.654644
1e0d_A,1uag_,
1eeh_A,2uag_A,1.626707
1e0d_A,2uuo_A,1.578712
1eeh_A,2jff_A,1.642413
1eeh_A,1uag_,
1e0d_A,2wjp_A,1.544327
1eeh_A,1e0d_A,1.578947
1eeh_A,2vte_A,1.625618
1e0d_A,2xpc_A,1.534714
1e0d_A,1uag_A,1.534792
3ogz_A,3oh0_A,2.380559
3ogz_A,3oh2_A,2.336087
1tev_A,2ukd_A,0.435879
1tev_A,3ukd_A,0.453657
3hvp_A,4hvp_A,0.113332
4x7m_A,4x7p_A,1.683744
4x7p_A,4x7m_B,1.710976
4x7p_A,4x7r_B,1.735481
4x7p_A,4x6l_A,1.687104
4xe8_A,4xe7_A,0.999341
2jjq_A,2vs1_A,1.167643
2bkh_A,2v26_A,4.534738
6c1g_P,6c1d_P,4.43312
4l79_A,4byf_A,4.241302
6c1d_P,6c1h_P,4.368818
7pm5_A,7plt_A,4.400159
7pm0_A,7pm9_A,4.243926
7plu_A,1w7j_A,4.449956
4pfo_A,2bkh_A,4.478316
2d2r_A,2dtn_B,0.45624
1x09_A,1jp3_B,0.520081
3cfx_A,3k6u_A,0.639858
3k6u_A,3k6w_A,0.682268
1akz_,1ssp_E,
1ssp_E,1akz_A,0.507455
1flz_A,1eui_A,0.495754
5xls_A,3qe7_A,3.336247
1g6w_D,1k0b_C,0.823374
4ubp_C,3ubp_C,2.236586
2j4j_A,2j4l_A,0.368149
2bnd_A,2bnd_B,0.385157
2bne_A,2bne_B,0.363531
2bnf_A,2bnf_B,0.269997
2bnd_A,2bne_B,0.375682
2j4j_A,2j4k_B,0.36421
2j4j_A,2j4k_C,0.352924
2j4j_B,2j4k_C,0.352194
1wd7_B,1wcw_A,0.544379
2oeg_A,2oef_A,1.46114
3uf1_A,3uf1_B,0.251582
3swk_A,3uf1_A,0.196664
3swk_A,3swk_B,0.16248
3swk_A,3uf1_B,0.202023
3swk_B,3uf1_A,0.190265
3swk_B,3uf1_B,0.195961
3uf1_C,3uf1_D,0.256877
1nly_A,1nlz_F,0.696912
1nlz_E,1opx_A,0.694878
1nlz_D,1opx_A,0.73065
1nly_B,1nlz_B,0.671295
1nlz_E,1nly_A,0.688634
1nlz_F,1opx_A,0.685141
1nlz_C,1opx_A,0.603858
1nlz_C,1nly_A,0.599931
1nly_A,1nlz_A,0.709789
1nly_A,1nlz_B,0.689335
1n2z_A,5ovw_A,0.557449
1n2z_A,2qi9_F,0.505608
1n2z_A,4fi3_F,0.526937
1kxp_D,1kw2_B,4.899355
3a50_C,3a4g_A,2.1034
3a4z_C,3a4g_A,2.070807
3a4z_E,3a4g_A,2.09502
3a4z_A,3a4g_A,2.122381
3a51_D,3a4g_A,2.059106
3a4z_C,3a4h_A,2.054142
3a4z_A,3a4h_A,2.105282
3a51_C,3a4h_A,2.061844
3a51_B,3a4h_A,2.102174
3a50_D,3a4h_A,2.062315
3a50_D,3a4g_A,2.049775
3a4h_A,3a4z_D,2.05221
3a51_B,3a4g_A,2.08954
3a4z_B,3a4h_A,2.083697
3a4g_A,3a4z_D,2.07098
3a4g_A,3a51_A,2.104984
3a4z_E,3a4h_A,2.073809
3a50_A,3a4g_A,2.091288
3a50_B,3a4g_A,2.074127
3a50_E,3a4h_A,2.068455
3a50_E,3a4g_A,2.044578
3a51_A,3a4h_A,2.067442
3a51_C,3a4g_A,2.039568
3a50_B,3a4h_A,2.053389
3a50_C,3a4h_A,2.034147
3a51_E,3a4g_A,2.037061
3a51_E,3a4h_A,2.009407
3a4z_B,3a4g_A,2.014053
3vr6_A,3vr6_B,3.097918
5k1a_B,5k1a_H,2.797429
5k1a_H,5k1a_F,2.892893
5k1a_B,5k1a_D,2.837022
1y0b_A,2fxv_A,0.274717
2bhn_A,2bgw_A,0.385827
1xnb_A,2b42_B,0.438029
1jez_B,1k8c_A,0.768924
2yhx_,1hkg_,
1fuu_A,3eiq_C,0.63544
1fuu_B,2zu6_A,1.03064
1fuu_B,2vsx_A,1.100922
1tt7_A,1o89_A,0.894948
1zag_A,3es6_A,0.393885
1t7z_A,1zag_A,0.389426
1t7z_A,3es6_A,0.400058
2icn_A,1t7v_A,
2icn_A,1t7w_A,
2icn_A,1t7x_A,
2icn_A,1zag_A,
2icn_A,2bck_A,
3amj_A,3amj_C,1.444118
